order_id,product_id,quantity,unit_price,line_total
3098639,6,4,3.99,15.96
3109171,2,3,9.68,29.04
3109171,6,1,3.99,3.99
3109171,30,1,3.91,3.91
3109958,2,1,9.68,9.68
3109958,9,1,1.69,1.69
3109958,17,3,5.18,15.54
3109958,29,1,1.87,1.87
3112112,20,3,1.16,3.48
3112112,21,3,1.02,3.06
3112112,22,1,6.82,6.82
3112112,26,4,8.45,33.8
3124565,8,2,9.18,18.36
3124565,14,4,3.21,12.84
3124565,28,3,5.94,17.82
3141216,6,4,3.99,15.96
3141216,30,3,3.91,11.73
3165743,5,3,4.8,14.4
3165743,15,3,6.29,18.87
3165743,16,2,1.37,2.74
3165743,18,2,4.75,9.5
3165743,22,5,6.82,34.1
3169220,6,2,3.99,7.98
3169220,12,4,6.1,24.4
3169220,17,1,5.18,5.18
3169220,22,2,6.82,13.64
3169220,23,2,3.65,7.3
3171400,5,4,4.8,19.2
3171400,20,1,1.16,1.16
3171400,22,4,6.82,27.28
3189891,9,4,1.69,6.76
3189891,19,3,3.22,9.66
3189891,24,1,9.87,9.87
3189891,25,4,1.9,7.6
3190269,1,4,9.46,37.84
3190269,4,5,5.15,25.75
3190269,7,4,6.31,25.24
3190269,19,5,3.22,16.1
3190269,28,5,5.94,29.7
3220150,15,4,6.29,25.16
3220150,19,1,3.22,3.22
3220150,22,2,6.82,13.64
3221907,8,2,9.18,18.36
3221907,12,5,6.1,30.5
3221907,19,3,3.22,9.66
3247939,1,3,9.46,28.38
3247939,30,1,3.91,3.91
3253186,24,3,9.87,29.61
3284745,24,4,9.87,39.48
3284745,28,2,5.94,11.88
3296962,3,1,3.2,3.2
3303217,11,3,7.33,21.99
3303217,20,5,1.16,5.8
3303217,24,4,9.87,39.48
3303217,25,1,1.9,1.9
3312325,4,3,5.15,15.45
3312325,8,3,9.18,27.54
3312325,14,5,3.21,16.05
3312325,25,4,1.9,7.6
3312325,29,4,1.87,7.48
3313268,5,1,4.8,4.8
3313268,15,5,6.29,31.45
3313268,21,1,1.02,1.02
3320150,6,2,3.99,7.98
3320150,8,2,9.18,18.36
3320150,16,4,1.37,5.48
3320150,19,5,3.22,16.1
3327588,17,4,5.18,20.72
3327588,18,5,4.75,23.75
3327588,21,3,1.02,3.06
3334587,7,2,6.31,12.62
3334587,22,1,6.82,6.82
3334587,24,2,9.87,19.74
3334587,27,3,1.93,5.79
3340336,2,5,9.68,48.4
3340336,26,2,8.45,16.9
3371892,19,4,3.22,12.88
3371892,21,1,1.02,1.02
3371892,27,4,1.93,7.72
3371892,30,2,3.91,7.82
3375012,19,5,3.22,16.1
3382211,2,1,9.68,9.68
3382211,7,2,6.31,12.62
3382211,11,2,7.33,14.66
3382211,26,3,8.45,25.35
3382211,27,1,1.93,1.93
3382620,26,5,8.45,42.25
3384826,12,2,6.1,12.2
3384826,18,2,4.75,9.5
3384826,21,3,1.02,3.06
3384826,23,4,3.65,14.6
3406081,2,4,9.68,38.72
3406081,3,5,3.2,16.0
3406081,11,1,7.33,7.33
3406081,17,5,5.18,25.9
3406394,3,3,3.2,9.6
3406394,10,5,0.79,3.95
3406394,17,2,5.18,10.36
3445163,23,3,3.65,10.95
3447807,21,4,1.02,4.08
3448153,18,5,4.75,23.75
3450194,4,2,5.15,10.3
3450194,11,4,7.33,29.32
3450194,12,2,6.1,12.2
3451457,24,3,9.87,29.61
3463168,9,5,1.69,8.45
3463168,12,4,6.1,24.4
3463168,19,2,3.22,6.44
3463168,24,4,9.87,39.48
3463168,27,5,1.93,9.65
3488161,12,2,6.1,12.2
3488161,30,4,3.91,15.64
3499634,2,2,9.68,19.36
3499634,20,5,1.16,5.8
3499634,26,3,8.45,25.35
3529158,17,1,5.18,5.18
3529158,23,3,3.65,10.95
3531879,7,5,6.31,31.55
3531879,19,5,3.22,16.1
3589213,7,4,6.31,25.24
3589213,10,1,0.79,0.79
3589213,15,1,6.29,6.29
3589213,17,3,5.18,15.54
3589213,19,4,3.22,12.88
3593214,16,5,1.37,6.85
3593214,21,4,1.02,4.08
3593214,28,3,5.94,17.82
3603320,4,5,5.15,25.75
3603320,8,2,9.18,18.36
3615147,26,4,8.45,33.8
3621530,3,4,3.2,12.8
3621530,7,2,6.31,12.62
3621530,22,3,6.82,20.46
3621530,24,4,9.87,39.48
3623810,17,4,5.18,20.72
3623810,23,2,3.65,7.3
3623810,27,5,1.93,9.65
3628367,1,5,9.46,47.3
3628367,23,2,3.65,7.3
3628367,30,4,3.91,15.64
3639231,18,2,4.75,9.5
3639231,26,3,8.45,25.35
3642398,13,4,9.74,38.96
3642398,29,4,1.87,7.48
3649902,11,3,7.33,21.99
3649902,27,2,1.93,3.86
3654131,5,5,4.8,24.0
3654131,8,2,9.18,18.36
3658920,24,4,9.87,39.48
3661542,5,2,4.8,9.6
3661542,17,5,5.18,25.9
3661542,19,2,3.22,6.44
3661542,20,1,1.16,1.16
3661813,5,4,4.8,19.2
3661813,9,3,1.69,5.07
3661813,12,3,6.1,18.3
3661813,19,2,3.22,6.44
3711918,4,4,5.15,20.6
3711918,6,4,3.99,15.96
3711918,17,3,5.18,15.54
3711918,23,5,3.65,18.25
3711918,25,3,1.9,5.7
3717425,22,1,6.82,6.82
3752476,1,5,9.46,47.3
3752476,20,5,1.16,5.8
3752476,23,2,3.65,7.3
3752476,30,3,3.91,11.73
3753897,1,5,9.46,47.3
3753897,8,5,9.18,45.9
3753897,21,3,1.02,3.06
3753897,26,2,8.45,16.9
3763813,21,5,1.02,5.1
3770890,3,3,3.2,9.6
3777158,1,5,9.46,47.3
3777158,3,5,3.2,16.0
3777158,6,1,3.99,3.99
3777158,9,5,1.69,8.45
3777158,15,3,6.29,18.87
3790521,4,4,5.15,20.6
3790521,5,2,4.8,9.6
3790521,9,3,1.69,5.07
3790521,14,5,3.21,16.05
3790521,19,1,3.22,3.22
3823915,8,3,9.18,27.54
3823915,10,5,0.79,3.95
3823915,13,1,9.74,9.74
3823915,21,5,1.02,5.1
3832781,13,2,9.74,19.48
3833927,16,4,1.37,5.48
3833927,21,2,1.02,2.04
3833927,27,5,1.93,9.65
3834321,30,3,3.91,11.73
3837199,5,2,4.8,9.6
3837199,25,3,1.9,5.7
3837199,26,1,8.45,8.45
3843382,16,3,1.37,4.11
3843382,18,3,4.75,14.25
3843382,21,1,1.02,1.02
3849062,6,2,3.99,7.98
3849062,22,3,6.82,20.46
3849062,23,2,3.65,7.3
3854095,23,2,3.65,7.3
3876198,9,1,1.69,1.69
3878418,1,1,9.46,9.46
3878418,20,5,1.16,5.8
3878418,21,5,1.02,5.1
3878418,27,4,1.93,7.72
3881521,26,4,8.45,33.8
3884874,11,1,7.33,7.33
3884874,24,4,9.87,39.48
3884874,28,3,5.94,17.82
3888452,22,5,6.82,34.1
3893555,22,4,6.82,27.28
3907020,6,5,3.99,19.95
3910675,10,1,0.79,0.79
3910675,20,1,1.16,1.16
3910675,26,2,8.45,16.9
3912952,15,2,6.29,12.58
3912952,26,2,8.45,16.9
3912952,30,4,3.91,15.64
3914233,2,1,9.68,9.68
3914233,7,5,6.31,31.55
3914233,25,1,1.9,1.9
3929141,5,5,4.8,24.0
3929141,6,3,3.99,11.97
3929141,17,2,5.18,10.36
3936083,8,5,9.18,45.9
3936083,10,4,0.79,3.16
3936083,12,5,6.1,30.5
3936083,22,5,6.82,34.1
3937407,4,5,5.15,25.75
3966284,1,3,9.46,28.38
3966284,5,5,4.8,24.0
3966284,10,1,0.79,0.79
3966284,14,2,3.21,6.42
3966284,23,4,3.65,14.6
3969561,17,5,5.18,25.9
3969561,22,2,6.82,13.64
3969561,25,4,1.9,7.6
3969561,27,2,1.93,3.86
3969561,29,3,1.87,5.61
3978462,2,4,9.68,38.72
3978462,10,5,0.79,3.95
3978462,21,3,1.02,3.06
3978462,22,3,6.82,20.46
3996836,17,2,5.18,10.36
3996836,20,2,1.16,2.32
4009137,24,5,9.87,49.35
4013508,25,5,1.9,9.5
4013508,30,5,3.91,19.55
4020243,2,1,9.68,9.68
4020243,24,4,9.87,39.48
4029255,8,2,9.18,18.36
4029255,14,2,3.21,6.42
4029255,16,4,1.37,5.48
4029255,25,4,1.9,7.6
4041163,1,3,9.46,28.38
4041163,9,1,1.69,1.69
4046361,5,5,4.8,24.0
4046361,7,1,6.31,6.31
4046361,11,3,7.33,21.99
4050435,26,3,8.45,25.35
4050435,30,3,3.91,11.73
4066838,1,4,9.46,37.84
4066838,12,5,6.1,30.5
4067124,15,5,6.29,31.45
4067124,25,1,1.9,1.9
4073173,20,5,1.16,5.8
4089941,3,5,3.2,16.0
4089941,7,1,6.31,6.31
4089941,16,2,1.37,2.74
4089941,28,4,5.94,23.76
4094583,7,1,6.31,6.31
4094583,11,5,7.33,36.65
4094583,14,4,3.21,12.84
4094583,28,2,5.94,11.88
4098569,11,4,7.33,29.32
4098569,22,4,6.82,27.28
4098569,27,3,1.93,5.79
4119462,7,4,6.31,25.24
4119462,9,3,1.69,5.07
4119462,11,5,7.33,36.65
4119462,15,1,6.29,6.29
4121712,6,4,3.99,15.96
4121712,7,2,6.31,12.62
4121712,8,4,9.18,36.72
4121712,25,2,1.9,3.8
4121712,27,5,1.93,9.65
4142385,25,1,1.9,1.9
4153482,3,1,3.2,3.2
4153482,13,5,9.74,48.7
4154970,1,3,9.46,28.38
4154970,8,3,9.18,27.54
4154970,17,3,5.18,15.54
4162531,9,1,1.69,1.69
4162531,20,2,1.16,2.32
4162531,24,3,9.87,29.61
4162531,28,2,5.94,11.88
4162531,30,2,3.91,7.82
4186849,7,3,6.31,18.93
4187491,1,2,9.46,18.92
4187491,16,2,1.37,2.74
4187491,18,2,4.75,9.5
4187491,20,4,1.16,4.64
4187491,26,4,8.45,33.8
4195576,4,2,5.15,10.3
4195576,20,1,1.16,1.16
4195576,23,2,3.65,7.3
4202113,10,4,0.79,3.16
4202113,11,5,7.33,36.65
4202113,25,1,1.9,1.9
4222242,27,2,1.93,3.86
4236244,1,2,9.46,18.92
4236244,19,4,3.22,12.88
4244137,28,1,5.94,5.94
4249161,10,4,0.79,3.16
4257040,1,3,9.46,28.38
4257040,8,1,9.18,9.18
4257040,21,5,1.02,5.1
4257040,24,1,9.87,9.87
4266684,10,4,0.79,3.16
4266684,18,3,4.75,14.25
4269921,2,2,9.68,19.36
4269921,6,1,3.99,3.99
4269921,26,5,8.45,42.25
4283269,16,2,1.37,2.74
4289163,2,2,9.68,19.36
4289163,15,5,6.29,31.45
4289163,22,2,6.82,13.64
4289163,26,1,8.45,8.45
4316896,9,2,1.69,3.38
4316896,27,2,1.93,3.86
4316896,30,3,3.91,11.73
4318004,21,4,1.02,4.08
4318004,26,2,8.45,16.9
4318004,30,2,3.91,7.82
4327272,9,2,1.69,3.38
4327272,23,4,3.65,14.6
4327272,25,2,1.9,3.8
4341778,17,4,5.18,20.72
4342391,23,3,3.65,10.95
4343897,24,4,9.87,39.48
4353488,24,4,9.87,39.48
4361114,15,2,6.29,12.58
4390143,15,3,6.29,18.87
4392271,12,1,6.1,6.1
4392271,15,5,6.29,31.45
4392271,20,4,1.16,4.64
4392271,29,4,1.87,7.48
4395209,5,4,4.8,19.2
4395209,6,5,3.99,19.95
4395209,8,2,9.18,18.36
4395209,11,5,7.33,36.65
4395209,29,1,1.87,1.87
4406413,2,4,9.68,38.72
4406413,3,1,3.2,3.2
4406413,12,3,6.1,18.3
4406413,20,4,1.16,4.64
4406413,28,1,5.94,5.94
4410001,12,5,6.1,30.5
4410001,21,4,1.02,4.08
4410001,22,3,6.82,20.46
4441383,17,4,5.18,20.72
4447218,20,2,1.16,2.32
4450672,8,3,9.18,27.54
4450672,10,4,0.79,3.16
4452095,3,5,3.2,16.0
4452095,11,5,7.33,36.65
4452095,16,4,1.37,5.48
4452095,20,4,1.16,4.64
4457778,3,2,3.2,6.4
4457778,27,1,1.93,1.93
4469085,14,4,3.21,12.84
4495882,6,5,3.99,19.95
4495882,21,3,1.02,3.06
4495882,24,2,9.87,19.74
4503480,9,3,1.69,5.07
4503480,17,1,5.18,5.18
4503480,23,2,3.65,7.3
4504038,4,1,5.15,5.15
4504038,18,1,4.75,4.75
4504038,26,3,8.45,25.35
4545054,4,1,5.15,5.15
4545054,15,4,6.29,25.16
4588510,5,3,4.8,14.4
4588510,15,2,6.29,12.58
4588510,16,3,1.37,4.11
4589628,13,5,9.74,48.7
4589628,18,3,4.75,14.25
4589628,27,4,1.93,7.72
4601685,26,4,8.45,33.8
4601685,28,5,5.94,29.7
4606683,11,4,7.33,29.32
4606683,23,2,3.65,7.3
4619739,23,1,3.65,3.65
4632196,15,4,6.29,25.16
4632196,20,3,1.16,3.48
4632196,23,1,3.65,3.65
4632196,25,4,1.9,7.6
4633677,22,4,6.82,27.28
4636884,12,1,6.1,6.1
4636884,15,2,6.29,12.58
4636884,21,4,1.02,4.08
4646845,8,4,9.18,36.72
4646845,24,1,9.87,9.87
4648142,11,4,7.33,29.32
4648142,12,5,6.1,30.5
4648142,13,2,9.74,19.48
4648142,22,5,6.82,34.1
4649101,13,4,9.74,38.96
4651616,11,2,7.33,14.66
4651616,13,1,9.74,9.74
4651616,24,4,9.87,39.48
4667793,19,2,3.22,6.44
4667793,20,1,1.16,1.16
4680312,4,2,5.15,10.3
4680312,9,4,1.69,6.76
4680312,19,3,3.22,9.66
4682986,6,1,3.99,3.99
4682986,12,3,6.1,18.3
4716957,2,1,9.68,9.68
4716957,13,2,9.74,19.48
4716957,17,5,5.18,25.9
4716957,28,3,5.94,17.82
4716957,29,1,1.87,1.87
4731810,11,1,7.33,7.33
4731810,23,1,3.65,3.65
4740583,25,3,1.9,5.7
4740583,28,3,5.94,17.82
4743043,2,3,9.68,29.04
4743043,3,2,3.2,6.4
4743043,5,1,4.8,4.8
4743043,8,5,9.18,45.9
4743043,10,3,0.79,2.37
4776018,9,5,1.69,8.45
4776018,14,2,3.21,6.42
4776018,29,4,1.87,7.48
4780929,1,1,9.46,9.46
4780929,3,5,3.2,16.0
4780929,12,4,6.1,24.4
4780929,29,3,1.87,5.61
4786429,5,4,4.8,19.2
4786429,11,1,7.33,7.33
4794125,28,1,5.94,5.94
4800763,1,2,9.46,18.92
4813809,27,5,1.93,9.65
4813809,30,1,3.91,3.91
4817804,8,4,9.18,36.72
4817804,27,1,1.93,1.93
4836176,6,2,3.99,7.98
4836176,14,2,3.21,6.42
4836176,21,1,1.02,1.02
4849397,6,5,3.99,19.95
4849397,7,5,6.31,31.55
4849397,8,4,9.18,36.72
4849397,17,4,5.18,20.72
4849397,26,4,8.45,33.8
4867972,10,3,0.79,2.37
4877196,7,3,6.31,18.93
4877196,20,5,1.16,5.8
4877196,24,3,9.87,29.61
4877196,28,4,5.94,23.76
4891563,1,2,9.46,18.92
4891563,12,2,6.1,12.2
4891563,17,2,5.18,10.36
4891563,19,4,3.22,12.88
4891563,21,4,1.02,4.08
4904456,2,4,9.68,38.72
4904456,25,4,1.9,7.6
4904456,30,4,3.91,15.64
4907487,12,4,6.1,24.4
4907487,13,2,9.74,19.48
4907487,17,5,5.18,25.9
4907487,27,1,1.93,1.93
4907487,29,1,1.87,1.87
4911752,19,5,3.22,16.1
4920033,6,5,3.99,19.95
4920033,8,2,9.18,18.36
4920033,22,2,6.82,13.64
4920033,23,3,3.65,10.95
4929929,6,5,3.99,19.95
4929929,15,1,6.29,6.29
4938471,26,4,8.45,33.8
4938471,27,4,1.93,7.72
4957892,5,2,4.8,9.6
4957892,7,3,6.31,18.93
4957892,17,5,5.18,25.9
4957892,24,1,9.87,9.87
4970861,11,5,7.33,36.65
4970861,19,4,3.22,12.88
4981556,14,1,3.21,3.21
4981556,19,4,3.22,12.88
4981556,26,5,8.45,42.25
4984073,1,3,9.46,28.38
4984073,2,1,9.68,9.68
4984073,10,2,0.79,1.58
4984073,17,4,5.18,20.72
4984073,21,5,1.02,5.1
4997722,18,3,4.75,14.25
4997722,30,4,3.91,15.64
5019297,8,3,9.18,27.54
5019297,14,1,3.21,3.21
5019297,26,2,8.45,16.9
5027553,26,2,8.45,16.9
5027646,4,5,5.15,25.75
5027646,6,4,3.99,15.96
5059529,21,5,1.02,5.1
5059529,24,3,9.87,29.61
5089610,8,2,9.18,18.36
5089610,20,4,1.16,4.64
5089610,21,2,1.02,2.04
5089610,27,3,1.93,5.79
5110447,3,1,3.2,3.2
5110447,14,2,3.21,6.42
5110447,23,1,3.65,3.65
5120964,23,4,3.65,14.6
5120964,28,5,5.94,29.7
5120964,30,5,3.91,19.55
5153123,13,3,9.74,29.22
5153123,25,3,1.9,5.7
5153123,28,1,5.94,5.94
5161185,24,5,9.87,49.35
5161185,27,5,1.93,9.65
5184247,26,5,8.45,42.25
5194304,3,1,3.2,3.2
5196010,8,2,9.18,18.36
5200788,10,1,0.79,0.79
5200788,11,4,7.33,29.32
5200788,22,2,6.82,13.64
5200788,29,1,1.87,1.87
5227315,9,4,1.69,6.76
5263154,20,2,1.16,2.32
5268490,3,2,3.2,6.4
5268490,6,3,3.99,11.97
5268490,27,3,1.93,5.79
5268490,30,4,3.91,15.64
5275153,18,4,4.75,19.0
5275153,22,3,6.82,20.46
5275153,24,2,9.87,19.74
5277399,16,4,1.37,5.48
5277399,22,2,6.82,13.64
5286467,1,3,9.46,28.38
5286467,19,3,3.22,9.66
5286467,23,1,3.65,3.65
5286467,24,1,9.87,9.87
5286467,29,3,1.87,5.61
5290209,9,1,1.69,1.69
5290209,16,4,1.37,5.48
5290209,24,4,9.87,39.48
5290209,26,4,8.45,33.8
5291149,16,3,1.37,4.11
5292496,5,5,4.8,24.0
5292496,6,2,3.99,7.98
5292496,10,3,0.79,2.37
5292496,16,2,1.37,2.74
5292496,25,5,1.9,9.5
5309438,22,5,6.82,34.1
5309438,27,3,1.93,5.79
5348431,7,1,6.31,6.31
5348431,9,2,1.69,3.38
5348431,17,4,5.18,20.72
5348431,21,4,1.02,4.08
5348431,28,4,5.94,23.76
5358342,2,4,9.68,38.72
5361740,30,4,3.91,15.64
5374002,1,2,9.46,18.92
5374002,13,4,9.74,38.96
5374002,18,1,4.75,4.75
5378875,8,4,9.18,36.72
5378875,15,4,6.29,25.16
5385010,1,3,9.46,28.38
5385010,4,5,5.15,25.75
5385010,15,5,6.29,31.45
5385010,18,2,4.75,9.5
5395645,9,4,1.69,6.76
5396965,11,5,7.33,36.65
5396965,20,3,1.16,3.48
5402834,12,4,6.1,24.4
5402834,20,5,1.16,5.8
5423102,16,3,1.37,4.11
5423102,21,4,1.02,4.08
5423102,30,4,3.91,15.64
5426270,6,1,3.99,3.99
5426270,14,1,3.21,3.21
5441020,2,3,9.68,29.04
5441020,5,1,4.8,4.8
5441020,7,5,6.31,31.55
5441020,23,1,3.65,3.65
5442215,5,1,4.8,4.8
5442215,8,5,9.18,45.9
5452384,5,1,4.8,4.8
5452384,15,5,6.29,31.45
5452384,30,2,3.91,7.82
5455922,9,5,1.69,8.45
5455922,10,2,0.79,1.58
5455922,13,5,9.74,48.7
5455922,14,5,3.21,16.05
5455922,20,1,1.16,1.16
5462203,5,4,4.8,19.2
5462203,7,5,6.31,31.55
5462203,14,2,3.21,6.42
5462203,23,4,3.65,14.6
5462203,25,2,1.9,3.8
5466809,14,5,3.21,16.05
5466809,17,3,5.18,15.54
5470753,9,2,1.69,3.38
5470753,19,4,3.22,12.88
5470753,23,5,3.65,18.25
5470753,25,2,1.9,3.8
5470753,28,1,5.94,5.94
5472314,2,3,9.68,29.04
5472314,10,1,0.79,0.79
5472314,17,1,5.18,5.18
5472314,24,2,9.87,19.74
5472314,28,5,5.94,29.7
5474029,8,5,9.18,45.9
5474029,18,1,4.75,4.75
5474029,20,5,1.16,5.8
5474029,27,2,1.93,3.86
5474029,29,4,1.87,7.48
5490483,8,2,9.18,18.36
5490483,17,3,5.18,15.54
5490483,29,5,1.87,9.35
5490483,30,2,3.91,7.82
5502472,14,1,3.21,3.21
5502472,25,5,1.9,9.5
5502472,27,1,1.93,1.93
5513059,5,5,4.8,24.0
5513059,23,4,3.65,14.6
5513059,26,3,8.45,25.35
5514553,3,1,3.2,3.2
5514553,9,2,1.69,3.38
5514553,30,1,3.91,3.91
5562088,1,5,9.46,47.3
5562088,2,5,9.68,48.4
5562088,7,4,6.31,25.24
5562088,22,4,6.82,27.28
5567083,10,4,0.79,3.16
5567083,15,4,6.29,25.16
5567083,16,5,1.37,6.85
5567083,28,1,5.94,5.94
5583324,6,4,3.99,15.96
5583324,17,5,5.18,25.9
5583324,21,4,1.02,4.08
5583324,29,3,1.87,5.61
5590414,10,3,0.79,2.37
5590414,23,2,3.65,7.3
5594806,2,5,9.68,48.4
5594806,14,1,3.21,3.21
5594806,15,5,6.29,31.45
5594806,16,3,1.37,4.11
5603564,5,5,4.8,24.0
5603564,14,4,3.21,12.84
5603564,15,3,6.29,18.87
5603564,28,1,5.94,5.94
5625243,21,3,1.02,3.06
5628723,24,4,9.87,39.48
5649179,10,3,0.79,2.37
5649179,15,2,6.29,12.58
5654929,7,2,6.31,12.62
5654929,8,4,9.18,36.72
5654929,15,1,6.29,6.29
5654929,17,3,5.18,15.54
5654929,20,1,1.16,1.16
5661169,6,3,3.99,11.97
5661169,12,1,6.1,6.1
5665172,28,5,5.94,29.7
5669482,22,1,6.82,6.82
5679485,2,1,9.68,9.68
5681662,16,2,1.37,2.74
5682759,10,2,0.79,1.58
5690816,6,2,3.99,7.98
5690816,10,2,0.79,1.58
5690816,17,5,5.18,25.9
5690816,22,2,6.82,13.64
5690816,26,5,8.45,42.25
5702393,13,2,9.74,19.48
5702393,17,4,5.18,20.72
5702393,20,3,1.16,3.48
5729953,18,1,4.75,4.75
5729953,24,4,9.87,39.48
5735754,11,3,7.33,21.99
5744247,16,3,1.37,4.11
5744247,20,4,1.16,4.64
5744247,22,5,6.82,34.1
5744247,27,2,1.93,3.86
5744247,28,3,5.94,17.82
5752917,5,5,4.8,24.0
5752917,10,1,0.79,0.79
5752917,15,2,6.29,12.58
5752917,20,1,1.16,1.16
5756485,6,2,3.99,7.98
5773998,5,2,4.8,9.6
5773998,9,5,1.69,8.45
5773998,12,2,6.1,12.2
5773998,19,1,3.22,3.22
5773998,29,5,1.87,9.35
5820320,5,1,4.8,4.8
5820320,11,3,7.33,21.99
5820320,16,5,1.37,6.85
5820320,24,4,9.87,39.48
5820320,27,3,1.93,5.79
5872677,15,3,6.29,18.87
5877942,9,2,1.69,3.38
5877942,26,3,8.45,25.35
5890480,21,5,1.02,5.1
5902639,2,2,9.68,19.36
5902639,6,3,3.99,11.97
5902639,8,2,9.18,18.36
5902639,19,5,3.22,16.1
5909505,14,1,3.21,3.21
5909505,19,5,3.22,16.1
5909505,21,5,1.02,5.1
5909505,29,1,1.87,1.87
5928128,5,2,4.8,9.6
5928128,7,2,6.31,12.62
5928128,11,3,7.33,21.99
5928128,17,3,5.18,15.54
5928128,26,3,8.45,25.35
5951533,9,1,1.69,1.69
5951533,23,4,3.65,14.6
5951533,26,3,8.45,25.35
5951533,27,1,1.93,1.93
5951533,29,5,1.87,9.35
5952932,8,2,9.18,18.36
5952932,9,5,1.69,8.45
5952932,23,1,3.65,3.65
5971394,22,1,6.82,6.82
5971394,25,5,1.9,9.5
5971394,27,4,1.93,7.72
5978392,9,2,1.69,3.38
5978392,12,2,6.1,12.2
5978392,15,1,6.29,6.29
5979304,10,4,0.79,3.16
5979304,13,1,9.74,9.74
5979304,20,3,1.16,3.48
5979304,27,4,1.93,7.72
6017587,4,5,5.15,25.75
6017587,5,2,4.8,9.6
6017587,29,4,1.87,7.48
6017587,30,1,3.91,3.91
6030414,6,1,3.99,3.99
6030414,14,5,3.21,16.05
6030414,17,2,5.18,10.36
6030414,21,3,1.02,3.06
6034355,8,4,9.18,36.72
6034355,13,4,9.74,38.96
6034355,14,4,3.21,12.84
6034355,19,4,3.22,12.88
6046341,9,3,1.69,5.07
6072556,6,4,3.99,15.96
6072556,19,5,3.22,16.1
6072556,21,4,1.02,4.08
6089830,10,5,0.79,3.95
6089830,26,2,8.45,16.9
6113139,8,3,9.18,27.54
6113139,12,5,6.1,30.5
6113139,20,4,1.16,4.64
6113139,22,3,6.82,20.46
6116022,6,2,3.99,7.98
6116022,13,4,9.74,38.96
6116022,27,3,1.93,5.79
6116022,28,1,5.94,5.94
6132052,11,2,7.33,14.66
6132052,18,1,4.75,4.75
6132462,30,2,3.91,7.82
6162331,20,3,1.16,3.48
6163377,1,4,9.46,37.84
6163377,10,2,0.79,1.58
6163377,26,4,8.45,33.8
6177134,4,2,5.15,10.3
6177134,18,5,4.75,23.75
6179939,6,3,3.99,11.97
6179939,11,1,7.33,7.33
6179939,20,2,1.16,2.32
6189019,1,1,9.46,9.46
6208064,3,4,3.2,12.8
6208064,4,5,5.15,25.75
6208064,12,5,6.1,30.5
6208064,16,2,1.37,2.74
6211568,6,1,3.99,3.99
6211568,20,3,1.16,3.48
6211568,30,3,3.91,11.73
6215160,3,3,3.2,9.6
6215160,6,4,3.99,15.96
6215160,8,1,9.18,9.18
6215160,18,2,4.75,9.5
6215160,27,3,1.93,5.79
6227296,28,5,5.94,29.7
6228031,4,3,5.15,15.45
6228031,22,2,6.82,13.64
6228230,4,5,5.15,25.75
6238764,2,4,9.68,38.72
6238764,5,2,4.8,9.6
6238764,10,3,0.79,2.37
6238764,20,3,1.16,3.48
6238764,28,2,5.94,11.88
6253924,5,3,4.8,14.4
6253924,9,3,1.69,5.07
6253924,15,2,6.29,12.58
6253924,17,4,5.18,20.72
6253924,24,2,9.87,19.74
6276229,8,4,9.18,36.72
6276229,22,4,6.82,27.28
6276229,30,3,3.91,11.73
6283217,16,5,1.37,6.85
6283217,19,3,3.22,9.66
6283217,23,5,3.65,18.25
6289915,3,3,3.2,9.6
6289915,5,3,4.8,14.4
6290578,10,5,0.79,3.95
6290578,11,4,7.33,29.32
6290578,12,5,6.1,30.5
6290578,21,4,1.02,4.08
6293060,12,1,6.1,6.1
6307478,6,4,3.99,15.96
6307478,7,5,6.31,31.55
6307478,9,5,1.69,8.45
6307478,12,3,6.1,18.3
6307478,23,3,3.65,10.95
6329988,8,1,9.18,9.18
6341076,28,5,5.94,29.7
6341076,30,4,3.91,15.64
6355494,1,1,9.46,9.46
6355494,21,4,1.02,4.08
6359599,15,4,6.29,25.16
6361020,6,3,3.99,11.97
6361020,7,1,6.31,6.31
6361020,21,5,1.02,5.1
6361020,22,3,6.82,20.46
6361020,28,4,5.94,23.76
6362279,28,4,5.94,23.76
6377396,7,4,6.31,25.24
6377396,8,2,9.18,18.36
6377396,12,4,6.1,24.4
6383662,1,1,9.46,9.46
6383662,5,5,4.8,24.0
6383662,11,5,7.33,36.65
6383662,14,3,3.21,9.63
6383662,28,3,5.94,17.82
6421809,9,1,1.69,1.69
6421809,22,1,6.82,6.82
6421809,23,4,3.65,14.6
6421809,27,3,1.93,5.79
6421809,29,4,1.87,7.48
6424539,12,3,6.1,18.3
6424539,15,1,6.29,6.29
6424539,28,1,5.94,5.94
6424539,29,4,1.87,7.48
6436910,17,5,5.18,25.9
6453657,8,4,9.18,36.72
6453657,14,3,3.21,9.63
6453657,23,4,3.65,14.6
6461039,1,2,9.46,18.92
6461039,19,3,3.22,9.66
6461039,20,3,1.16,3.48
6461039,21,1,1.02,1.02
6475223,7,2,6.31,12.62
6475223,24,1,9.87,9.87
6475223,28,3,5.94,17.82
6483164,12,1,6.1,6.1
6483164,14,3,3.21,9.63
6483164,20,5,1.16,5.8
6483164,23,3,3.65,10.95
6483164,28,5,5.94,29.7
6485608,20,2,1.16,2.32
6495468,18,2,4.75,9.5
6497133,13,3,9.74,29.22
6497133,15,3,6.29,18.87
6497133,25,1,1.9,1.9
6502664,21,5,1.02,5.1
6506187,8,4,9.18,36.72
6506187,9,2,1.69,3.38
